match_id,season,round,home_team,away_team,home_win_rate_last_5,away_win_rate_last_5,home_avg_score_last_5,away_avg_score_last_5,home_avg_margin_last_5,away_avg_margin_last_5,home_win_rate_last_3,away_win_rate_last_3,home_avg_score_last_3,away_avg_score_last_3,home_avg_margin_last_3,away_avg_margin_last_3,win_rate_diff,avg_margin_diff,head_to_head_win_rate,venue_home_win_rate,days_since_last_game_home,days_since_last_game_away,home_ladder_position,away_ladder_position,margin,home_win
8855,2022,23,Greater Western Sydney,Fremantle,0.2,0.4,61.0,64.4,-25.4,-4.4,0.3333333333333333,0.6666666666666666,64.0,68.33333333333333,-17.0,-1.6666666666666667,-0.2,-21.0,0.4166666666666667,0.36363636363636365,7.0,6.0,16.0,6.0,-20.0,0
8857,2022,23,North Melbourne,Gold Coast,0.2,0.2,79.0,75.4,-31.4,-25.8,0.0,0.3333333333333333,76.0,76.33333333333333,-38.333333333333336,-21.333333333333332,0.0,-5.599999999999998,0.5,0.5,7.0,6.0,17.0,11.0,-67.0,0
8854,2022,23,Geelong,West Coast,1.0,0.0,102.8,75.2,35.0,-19.2,1.0,0.0,107.66666666666667,79.0,44.333333333333336,-14.333333333333334,1.0,54.2,0.625,0.8636363636363636,7.0,6.0,1.0,18.0,85.0,1
8853,2022,23,Essendon,Richmond,0.4,0.6,84.8,96.2,-3.8,20.4,0.3333333333333333,1.0,81.66666666666667,113.66666666666667,-21.0,35.333333333333336,-0.19999999999999996,-24.2,0.25,0.5,6.0,6.0,15.0,8.0,-66.0,0
8859,2022,23,Port Adelaide,Adelaide,0.2,0.6,92.4,92.0,2.8,7.2,0.3333333333333333,1.0,99.66666666666667,96.33333333333333,13.333333333333334,24.666666666666668,-0.39999999999999997,-4.4,0.5,0.63,6.0,7.0,12.0,13.0,56.0,1
8856,2022,23,Hawthorn,Western Bulldogs,0.6,0.6,84.6,80.0,1.0,-0.4,0.3333333333333333,0.3333333333333333,66.66666666666667,68.66666666666667,-22.0,-13.333333333333334,0.0,1.4,0.6875,0.7142857142857143,7.0,7.0,14.0,9.0,-23.0,0
8852,2022,23,Carlton,Collingwood,0.2,0.8,71.0,81.0,-12.2,-1.0,0.0,0.6666666666666666,70.0,78.0,-22.333333333333332,-4.666666666666667,-0.6000000000000001,-11.2,0.22727272727272727,0.4032258064516129,7.0,7.0,7.0,4.0,-1.0,0
8858,2022,23,St Kilda,Sydney,0.4,1.0,70.4,103.0,-9.6,37.6,0.3333333333333333,1.0,68.66666666666667,105.0,-16.0,46.0,-0.6,-47.2,0.2222222222222222,0.47706422018348627,8.0,7.0,10.0,3.0,-14.0,0
10906,2022,24,Brisbane Lions,Richmond,0.6,0.8,91.8,106.8,0.0,34.4,0.6666666666666666,1.0,84.0,126.0,-3.3333333333333335,55.0,-0.20000000000000007,-34.4,0.10526315789473684,0.4896551724137931,12.0,11.0,6.0,7.0,2.0,1
10908,2022,24,Melbourne,Sydney,0.6,1.0,93.6,104.2,18.4,37.0,0.6666666666666666,1.0,94.33333333333333,97.0,18.666666666666668,26.333333333333332,-0.4,-18.6,0.21428571428571427,0.42727272727272725,14.0,12.0,4.0,3.0,-22.0,0
10907,2022,24,Geelong,Collingwood,1.0,0.8,112.0,77.8,46.0,-1.8,1.0,0.6666666666666666,120.0,73.66666666666667,63.333333333333336,-6.333333333333333,0.19999999999999996,47.8,0.5454545454545454,0.6216216216216216,14.0,13.0,1.0,2.0,6.0,1
10905,2022,24,Fremantle,Western Bulldogs,0.6,0.6,69.2,80.6,3.0,-1.4,1.0,0.6666666666666666,85.0,75.66666666666667,20.333333333333332,3.6666666666666665,0.0,4.4,0.625,0.6153846153846154,14.0,13.0,5.0,8.0,13.0,1
10910,2022,25,Melbourne,Brisbane Lions,0.6,0.6,87.4,91.0,16.0,-3.0,0.6666666666666666,0.6666666666666666,87.66666666666667,81.33333333333333,13.666666666666666,-13.666666666666666,0.0,19.0,0.6111111111111112,0.42342342342342343,7.0,8.0,3.0,4.0,-13.0,0
10909,2022,25,Collingwood,Fremantle,0.6,0.8,76.2,73.4,-3.8,5.6,0.3333333333333333,1.0,65.66666666666667,77.66666666666667,-10.666666666666666,19.0,-0.20000000000000007,-9.399999999999999,0.5714285714285714,0.5983606557377049,7.0,6.0,6.0,5.0,20.0,1
10911,2022,26,Geelong,Brisbane Lions,1.0,0.8,106.4,90.0,44.8,1.0,1.0,0.6666666666666666,109.33333333333333,85.0,50.333333333333336,-14.333333333333334,0.19999999999999996,43.8,0.8421052631578947,0.631578947368421,13.0,7.0,1.0,2.0,71.0,1
10912,2022,26,Sydney,Collingwood,1.0,0.6,98.8,74.4,34.8,-1.0,1.0,0.6666666666666666,85.33333333333333,75.33333333333333,21.0,5.0,0.4,35.8,0.4666666666666667,0.6833333333333333,14.0,6.0,3.0,4.0,1.0,1
10913,2022,27,Geelong,Sydney,1.0,1.0,111.6,95.4,53.4,20.4,1.0,1.0,109.66666666666667,91.33333333333333,54.0,12.333333333333334,0.0,33.0,0.5454545454545454,0.6410256410256411,7.0,6.0,1.0,2.0,81.0,1
34260,2023,1,Richmond,Carlton,0.8,0.2,117.2,74.8,34.0,-6.4,0.6666666666666666,0.0,124.33333333333333,76.33333333333333,41.666666666666664,-13.0,0.6000000000000001,40.4,0.5909090909090909,0.628099173553719,196.0,207.0,10.0,10.0,0.0,0
34261,2023,1,Geelong,Collingwood,1.0,0.4,116.2,74.0,60.6,-2.6,1.0,0.3333333333333333,110.33333333333333,81.66666666666667,52.666666666666664,4.333333333333333,0.6,63.2,0.5652173913043478,0.65,174.0,181.0,10.0,10.0,-22.0,0
34262,2023,1,North Melbourne,West Coast,0.0,0.0,70.0,69.0,-45.6,-31.2,0.0,0.0,69.66666666666667,59.666666666666664,-44.666666666666664,-41.666666666666664,0.0,-14.400000000000002,0.4117647058823529,0.49473684210526314,209.0,209.0,10.0,10.0,5.0,1
34263,2023,1,Port Adelaide,Brisbane Lions,0.4,0.6,100.8,77.0,16.8,-19.8,0.6666666666666666,0.6666666666666666,109.33333333333333,82.33333333333333,34.0,-18.666666666666668,-0.19999999999999996,36.6,0.4375,0.6336633663366337,209.0,182.0,10.0,10.0,54.0,1
34264,2023,1,Melbourne,Western Bulldogs,0.4,0.4,86.2,70.6,4.2,-6.0,0.3333333333333333,0.6666666666666666,87.66666666666667,69.66666666666667,7.666666666666667,5.0,0.0,10.2,0.4,0.41964285714285715,189.0,195.0,10.0,10.0,50.0,1
34265,2023,1,Gold Coast,Sydney,0.4,0.8,87.2,80.6,-2.8,-3.4,0.3333333333333333,0.6666666666666666,78.66666666666667,79.33333333333333,0.0,-19.333333333333332,-0.4,0.6000000000000001,0.2857142857142857,0.34782608695652173,210.0,175.0,10.0,10.0,-49.0,0
34266,2023,1,Greater Western Sydney,Adelaide,0.2,0.6,63.0,85.8,-21.4,-3.0,0.3333333333333333,0.6666666666666666,74.0,86.66666666666667,0.6666666666666666,-3.6666666666666665,-0.39999999999999997,-18.4,0.3333333333333333,0.5875,210.0,210.0,10.0,10.0,16.0,1
34267,2023,1,Hawthorn,Essendon,0.4,0.2,77.0,79.2,-8.6,-26.6,0.3333333333333333,0.0,67.0,68.66666666666667,-25.666666666666668,-59.0,0.2,18.0,0.5882352941176471,0.7303370786516854,210.0,210.0,10.0,10.0,-59.0,0
34268,2023,1,St Kilda,Fremantle,0.4,0.8,74.0,77.4,-6.8,10.8,0.0,0.6666666666666666,68.33333333333333,73.66666666666667,-24.666666666666668,4.333333333333333,-0.4,-17.6,0.6111111111111112,0.4727272727272727,210.0,189.0,10.0,10.0,15.0,1
34269,2023,2,Carlton,Geelong,0.0,0.8,68.4,113.0,-13.6,44.2,0.0,0.6666666666666666,68.66666666666667,118.66666666666667,-2.0,43.333333333333336,-0.8,-57.800000000000004,0.2,0.3968253968253968,7.0,5.0,10.0,10.0,8.0,1
34270,2023,2,Brisbane Lions,Melbourne,0.4,0.6,75.2,91.4,-33.6,15.6,0.3333333333333333,0.3333333333333333,71.0,87.66666666666667,-37.333333333333336,5.0,-0.19999999999999996,-49.2,0.42105263157894735,0.4931506849315068,6.0,6.0,10.0,4.0,11.0,1
34271,2023,2,Collingwood,Port Adelaide,0.6,0.6,89.0,107.2,7.2,30.0,0.6666666666666666,1.0,99.33333333333333,127.66666666666667,13.666666666666666,64.66666666666667,0.0,-22.8,0.47058823529411764,0.6016260162601627,7.0,6.0,1.0,6.0,71.0,1
34272,2023,2,Adelaide,Richmond,0.6,0.6,86.8,108.0,0.4,32.6,0.3333333333333333,0.3333333333333333,82.66666666666667,101.0,-14.333333333333334,21.333333333333332,0.0,-32.2,0.5,0.5773195876288659,6.0,8.0,10.0,10.0,-32.0,0
34273,2023,2,Western Bulldogs,St Kilda,0.4,0.4,70.4,69.4,-10.4,-9.4,0.3333333333333333,0.3333333333333333,70.66666666666667,69.0,-13.333333333333334,-4.666666666666667,0.0,-1.0,0.4444444444444444,0.5370370370370371,7.0,6.0,10.0,7.0,-51.0,0
34274,2023,2,Fremantle,North Melbourne,0.6,0.2,68.8,72.4,4.4,-35.4,0.3333333333333333,0.3333333333333333,61.333333333333336,69.33333333333333,-7.333333333333333,-30.333333333333332,0.39999999999999997,39.8,0.6470588235294118,0.625,6.0,7.0,10.0,5.0,-1.0,0
34275,2023,2,Sydney,Hawthorn,0.8,0.2,87.2,65.8,1.0,-29.6,0.6666666666666666,0.0,85.66666666666667,65.33333333333333,-10.333333333333334,-47.666666666666664,0.6000000000000001,30.6,0.4,0.6859504132231405,7.0,6.0,8.0,10.0,81.0,1
34276,2023,2,Essendon,Gold Coast,0.4,0.4,88.8,80.8,-14.0,-9.2,0.3333333333333333,0.3333333333333333,87.0,78.0,-30.333333333333332,-14.0,0.0,-4.800000000000001,0.7692307692307693,0.5263157894736842,7.0,7.0,2.0,10.0,28.0,1
34277,2023,2,West Coast,Greater Western Sydney,0.0,0.4,73.0,73.4,-26.6,-11.0,0.0,0.3333333333333333,58.333333333333336,77.33333333333333,-38.0,-3.0,-0.4,-15.600000000000001,0.6428571428571429,0.5813953488372093,8.0,7.0,10.0,3.0,19.0,1
34278,2023,3,Western Bulldogs,Brisbane Lions,0.4,0.6,63.0,82.4,-17.2,-19.8,0.0,0.3333333333333333,55.333333333333336,71.33333333333333,-38.0,-38.0,-0.19999999999999996,2.6000000000000014,0.55,0.5321100917431193,4.0,5.0,10.0,7.0,14.0,1
34279,2023,3,Collingwood,Richmond,0.6,0.6,101.0,107.8,21.2,31.4,0.6666666666666666,0.3333333333333333,118.0,90.0,30.666666666666668,10.0,0.0,-10.2,0.5,0.6048387096774194,6.0,6.0,2.0,11.0,14.0,1
34280,2023,3,Hawthorn,North Melbourne,0.2,0.4,60.6,73.8,-43.4,-25.6,0.0,0.6666666666666666,55.333333333333336,69.0,-54.333333333333336,-20.333333333333332,-0.2,-17.799999999999997,0.7058823529411765,0.6818181818181818,6.0,6.0,10.0,4.0,19.0,1
34281,2023,3,Greater Western Sydney,Carlton,0.4,0.2,81.8,75.4,-0.2,-6.2,0.3333333333333333,0.3333333333333333,85.33333333333333,74.0,-7.666666666666667,2.3333333333333335,0.2,6.0,0.6428571428571429,0.5925925925925926,5.0,8.0,8.0,6.0,-10.0,0
34282,2023,3,St Kilda,Essendon,0.4,0.4,72.8,87.6,-1.6,-18.0,0.6666666666666666,0.6666666666666666,77.66666666666667,102.33333333333333,17.333333333333332,7.0,0.0,16.4,0.4375,0.5555555555555556,7.0,6.0,3.0,1.0,18.0,1
34283,2023,3,Port Adelaide,Adelaide,0.6,0.4,103.6,85.2,17.0,-11.8,0.6666666666666666,0.0,100.33333333333333,73.66666666666667,13.0,-34.666666666666664,0.19999999999999996,28.8,0.52,0.6372549019607843,7.0,7.0,9.0,10.0,-31.0,0
34284,2023,3,Gold Coast,Geelong,0.2,0.6,75.4,103.2,-15.4,25.6,0.3333333333333333,0.3333333333333333,85.0,106.0,-3.3333333333333335,17.0,-0.39999999999999997,-41.0,0.14285714285714285,0.3448275862068966,6.0,9.0,10.0,10.0,19.0,1
34285,2023,3,Melbourne,Sydney,0.4,0.8,92.0,93.2,12.4,14.4,0.3333333333333333,0.6666666666666666,92.0,93.33333333333333,8.666666666666666,16.333333333333332,-0.4,-2.0,0.2,0.4247787610619469,8.0,7.0,10.0,5.0,50.0,1
34286,2023,3,Fremantle,West Coast,0.4,0.2,69.0,72.2,-0.6,-22.2,0.0,0.3333333333333333,61.0,76.0,-12.0,-23.666666666666668,0.2,21.599999999999998,0.44,0.6097560975609756,7.0,6.0,10.0,12.0,41.0,1
34287,2023,4,Brisbane Lions,Collingwood,0.4,0.8,71.8,99.2,-23.0,25.2,0.3333333333333333,1.0,72.66666666666667,107.66666666666667,-19.0,35.666666666666664,-0.4,-48.2,0.4,0.4965986394557823,7.0,5.0,9.0,1.0,33.0,1
34288,2023,4,North Melbourne,Carlton,0.4,0.4,68.4,74.0,-21.8,2.4,0.6666666666666666,0.6666666666666666,73.66666666666667,74.0,-4.333333333333333,6.0,0.0,-24.2,0.6153846153846154,0.5,6.0,5.0,3.0,5.0,-23.0,0
34289,2023,4,Adelaide,Fremantle,0.4,0.4,88.2,72.8,-8.8,3.6,0.3333333333333333,0.3333333333333333,94.33333333333333,77.33333333333333,-5.666666666666667,8.333333333333334,0.0,-12.4,0.4444444444444444,0.5714285714285714,6.0,5.0,8.0,13.0,39.0,1
34290,2023,4,Richmond,Western Bulldogs,0.4,0.4,92.0,64.0,16.4,-15.4,0.3333333333333333,0.3333333333333333,71.66666666666667,57.666666666666664,6.0,-29.0,0.0,31.799999999999997,0.5,0.6229508196721312,7.0,8.0,14.0,17.0,-5.0,0
34291,2023,4,St Kilda,Gold Coast,0.6,0.4,78.2,77.4,11.0,-10.2,1.0,0.3333333333333333,83.66666666666667,71.33333333333333,28.0,-19.333333333333332,0.19999999999999996,21.2,0.75,0.4774774774774775,7.0,6.0,2.0,12.0,53.0,1
34292,2023,4,Sydney,Port Adelaide,0.6,0.6,91.8,106.6,0.0,18.4,0.6666666666666666,0.3333333333333333,104.0,92.0,26.666666666666668,-16.0,0.0,-18.4,0.5333333333333333,0.6885245901639344,6.0,7.0,7.0,15.0,-2.0,0
34293,2023,4,Essendon,Greater Western Sydney,0.4,0.2,88.6,75.4,-16.2,-7.6,0.6666666666666666,0.3333333333333333,102.0,83.66666666666667,23.0,-4.333333333333333,0.2,-8.6,0.42857142857142855,0.5324675324675324,7.0,7.0,4.0,11.0,13.0,1
34294,2023,4,West Coast,Melbourne,0.2,0.4,68.4,95.8,-27.2,10.8,0.3333333333333333,0.6666666666666666,83.0,110.33333333333333,-9.0,29.666666666666668,-0.2,-38.0,0.7647058823529411,0.5909090909090909,7.0,7.0,16.0,6.0,-63.0,0
34295,2023,4,Geelong,Hawthorn,0.4,0.2,98.4,62.6,20.6,-41.0,0.0,0.3333333333333333,79.66666666666667,60.666666666666664,-16.333333333333332,-40.333333333333336,0.2,61.6,0.6538461538461539,0.6341463414634146,8.0,9.0,10.0,10.0,82.0,1
34296,2023,5,Adelaide,Carlton,0.4,0.6,89.8,80.6,-6.8,8.0,0.6666666666666666,1.0,101.33333333333333,90.33333333333333,12.666666666666666,13.666666666666666,-0.19999999999999996,-14.8,0.5333333333333333,0.5757575757575758,5.0,6.0,6.0,2.0,56.0,1
34297,2023,5,Fremantle,Gold Coast,0.2,0.4,72.6,77.6,-6.8,-8.8,0.3333333333333333,0.3333333333333333,84.0,71.0,0.3333333333333333,-20.666666666666668,-0.2,2.000000000000001,0.6153846153846154,,6.0,5.0,15.0,13.0,10.0,1
34505,2023,5,Richmond,Sydney,0.2,0.4,80.6,85.6,2.2,-0.6,0.3333333333333333,0.3333333333333333,80.33333333333333,88.66666666666667,4.333333333333333,9.666666666666666,-0.2,2.8000000000000003,0.5294117647058824,,6.0,6.0,17.0,11.0,-44.0,0
34506,2023,5,Brisbane Lions,North Melbourne,0.4,0.4,76.6,70.4,-19.0,-20.6,0.6666666666666666,0.3333333333333333,87.33333333333333,72.66666666666667,10.0,-13.666666666666666,0.0,1.6000000000000014,0.42105263157894735,,8.0,7.0,7.0,9.0,75.0,1
34300,2023,5,Essendon,Melbourne,0.6,0.6,93.8,107.2,3.2,27.8,0.6666666666666666,0.6666666666666666,90.0,114.0,7.666666666666667,34.0,0.0,-24.6,0.3076923076923077,,6.0,5.0,5.0,3.0,27.0,1
34301,2023,5,Port Adelaide,Western Bulldogs,0.6,0.4,90.6,64.4,2.0,-19.0,0.3333333333333333,0.6666666666666666,72.0,65.66666666666667,-33.333333333333336,-10.666666666666666,0.19999999999999996,21.0,0.47058823529411764,0.6310679611650486,7.0,7.0,8.0,10.0,14.0,1
34302,2023,5,Geelong,West Coast,0.4,0.2,99.8,71.6,22.8,-35.0,0.3333333333333333,0.3333333333333333,87.66666666666667,76.66666666666667,18.333333333333332,-28.333333333333332,0.2,57.8,0.6470588235294118,,5.0,6.0,14.0,18.0,47.0,1
34510,2023,5,Greater Western Sydney,Hawthorn,0.2,0.2,79.0,58.2,-9.2,-45.2,0.0,0.3333333333333333,73.33333333333333,54.0,-14.0,-48.0,0.0,36.0,0.4166666666666667,,7.0,6.0,16.0,12.0,2.0,1
34511,2023,5,Collingwood,St Kilda,0.6,0.8,100.0,87.6,14.6,24.6,0.6666666666666666,1.0,93.66666666666667,99.0,17.333333333333332,40.666666666666664,-0.20000000000000007,-10.000000000000002,0.7058823529411765,,9.0,7.0,4.0,1.0,6.0,1
34305,2023,6,Fremantle,Western Bulldogs,0.4,0.4,80.8,63.6,-0.8,-19.2,0.6666666666666666,0.6666666666666666,93.33333333333333,70.66666666666667,4.0,1.6666666666666667,0.0,18.4,0.6470588235294118,0.6190476190476191,7.0,6.0,10.0,11.0,-49.0,0
34306,2023,6,Port Adelaide,West Coast,0.6,0.2,82.4,80.2,-6.4,-27.4,0.6666666666666666,0.0,74.0,73.0,-5.0,-50.333333333333336,0.39999999999999997,21.0,0.4444444444444444,0.6346153846153846,6.0,6.0,7.0,18.0,40.0,1
34307,2023,6,Greater Western Sydney,Brisbane Lions,0.4,0.6,80.6,97.2,-4.8,10.2,0.3333333333333333,0.6666666666666666,72.0,107.0,-7.0,31.333333333333332,-0.19999999999999996,-15.0,0.5,0.3333333333333333,6.0,7.0,13.0,5.0,-21.0,0
34308,2023,6,Geelong,Sydney,0.4,0.6,100.4,99.6,16.0,24.4,0.6666666666666666,0.3333333333333333,105.66666666666667,90.0,36.666666666666664,-2.6666666666666665,-0.19999999999999996,-8.399999999999999,0.5652173913043478,0.8666666666666667,6.0,7.0,14.0,8.0,93.0,1
34309,2023,6,Hawthorn,Adelaide,0.2,0.6,60.4,102.4,-41.0,15.6,0.3333333333333333,1.0,66.66666666666667,115.33333333333333,-21.666666666666668,42.0,-0.39999999999999997,-56.6,0.7647058823529411,0.6956521739130435,6.0,9.0,15.0,4.0,-3.0,0
34310,2023,6,Carlton,St Kilda,0.6,0.8,78.2,85.6,-3.0,26.2,0.6666666666666666,0.6666666666666666,81.0,89.66666666666667,-7.666666666666667,21.666666666666668,-0.20000000000000007,-29.2,0.42105263157894735,0.4153846153846154,9.0,6.0,6.0,3.0,-22.0,0
34311,2023,6,Gold Coast,North Melbourne,0.2,0.4,72.8,76.4,-24.2,-22.2,0.3333333333333333,0.0,74.33333333333333,74.0,-14.666666666666666,-39.0,-0.2,-2.0,0.5294117647058824,0.3504273504273504,8.0,8.0,16.0,12.0,43.0,1
34312,2023,6,Melbourne,Richmond,0.6,0.2,106.8,75.4,25.0,-6.2,0.6666666666666666,0.0,112.33333333333333,70.33333333333333,28.666666666666668,-21.0,0.39999999999999997,31.2,0.47058823529411764,0.4298245614035088,9.0,9.0,9.0,17.0,18.0,1
34313,2023,6,Collingwood,Essendon,0.8,0.8,95.2,99.6,16.0,21.8,0.6666666666666666,0.6666666666666666,72.0,88.66666666666667,-4.333333333333333,7.333333333333333,0.0,-5.800000000000001,0.6666666666666666,0.608,8.0,9.0,2.0,1.0,13.0,1
34314,2023,7,St Kilda,Port Adelaide,0.8,0.6,88.6,79.0,27.6,-9.2,0.6666666666666666,1.0,86.33333333333333,81.66666666666667,23.0,18.666666666666668,0.20000000000000007,36.8,0.2,0.48214285714285715,5.0,6.0,1.0,7.0,-7.0,0
34315,2023,7,Brisbane Lions,Fremantle,0.8,0.4,104.4,84.2,25.2,-7.6,1.0,0.3333333333333333,125.33333333333333,80.33333333333333,43.0,-26.0,0.4,32.8,0.3125,0.5,6.0,7.0,3.0,14.0,48.0,1
34316,2023,7,Sydney,Greater Western Sydney,0.4,0.2,85.0,76.8,-4.0,-12.2,0.3333333333333333,0.3333333333333333,74.33333333333333,79.66666666666667,-17.0,-10.666666666666666,0.2,8.2,0.625,0.6829268292682927,6.0,6.0,8.0,12.0,-1.0,0
34317,2023,7,Western Bulldogs,Hawthorn,0.6,0.2,74.2,62.6,0.6,-29.8,0.6666666666666666,0.0,87.66666666666667,65.33333333333333,13.333333333333334,-29.0,0.39999999999999997,30.400000000000002,0.35294117647058826,0.5363636363636364,7.0,6.0,11.0,16.0,29.0,1
34318,2023,7,Melbourne,North Melbourne,0.6,0.2,103.0,69.8,18.6,-31.8,0.6666666666666666,0.0,99.66666666666667,71.66666666666667,18.0,-47.0,0.39999999999999997,50.400000000000006,0.25,0.43478260869565216,5.0,6.0,5.0,15.0,90.0,1
34319,2023,7,West Coast,Carlton,0.2,0.6,77.6,78.6,-34.4,-7.4,0.0,0.3333333333333333,73.66666666666667,76.33333333333333,-50.0,-18.333333333333332,-0.39999999999999997,-27.0,0.6666666666666666,0.5777777777777777,7.0,6.0,18.0,9.0,-108.0,0
34320,2023,7,Essendon,Geelong,0.6,0.6,90.2,105.8,7.4,39.0,0.6666666666666666,1.0,89.66666666666667,131.0,9.0,74.0,0.0,-31.6,0.2,0.4897959183673469,4.0,7.0,6.0,10.0,-28.0,0
34321,2023,7,Richmond,Gold Coast,0.2,0.4,79.4,80.0,-9.8,-5.8,0.0,0.3333333333333333,80.0,82.33333333333333,-22.333333333333332,-6.666666666666667,-0.2,-4.000000000000001,0.5833333333333334,0.5384615384615384,5.0,6.0,17.0,13.0,-24.0,0
34322,2023,7,Adelaide,Collingwood,0.8,0.8,100.2,88.2,19.4,14.2,1.0,0.6666666666666666,102.66666666666667,81.0,32.666666666666664,-4.666666666666667,0.0,5.199999999999999,0.26666666666666666,0.58,7.0,5.0,4.0,2.0,-1.0,0
34323,2023,8,Carlton,Brisbane Lions,0.6,0.8,91.0,108.8,12.6,32.6,0.3333333333333333,1.0,91.33333333333333,125.0,10.0,48.0,-0.20000000000000007,-20.0,0.4117647058823529,0.4090909090909091,6.0,6.0,8.0,2.0,-26.0,0
34324,2023,8,Richmond,West Coast,0.0,0.0,67.4,66.4,-21.0,-59.8,0.0,0.0,68.0,67.33333333333333,-28.666666666666668,-65.0,0.0,38.8,0.5714285714285714,0.6178861788617886,5.0,6.0,17.0,18.0,46.0,1
34325,2023,8,Geelong,Adelaide,0.8,0.8,115.8,96.6,46.2,25.6,1.0,0.6666666666666666,132.66666666666666,85.0,56.0,19.333333333333332,0.0,20.6,0.631578947368421,0.8695652173913043,6.0,5.0,10.0,6.0,26.0,1
34326,2023,8,Gold Coast,Melbourne,0.6,0.8,78.4,114.4,4.6,38.8,0.6666666666666666,0.6666666666666666,86.33333333333333,104.0,19.0,27.0,-0.20000000000000007,-34.199999999999996,0.1875,0.3559322033898305,6.0,6.0,13.0,5.0,-5.0,0
34328,2023,8,Fremantle,Hawthorn,0.4,0.2,83.2,68.2,-17.0,-19.4,0.3333333333333333,0.0,78.66666666666667,72.0,-29.0,-11.333333333333334,0.2,2.3999999999999986,0.3157894736842105,0.6046511627906976,7.0,7.0,14.0,16.0,69.0,1
34327,2023,8,Greater Western Sydney,Western Bulldogs,0.4,0.8,82.0,84.8,-8.2,16.6,0.6666666666666666,0.6666666666666666,90.33333333333333,89.33333333333333,-6.0,21.333333333333332,-0.4,-24.8,0.375,0.3076923076923077,7.0,7.0,12.0,7.0,-15.0,0
34329,2023,8,Port Adelaide,Essendon,0.8,0.4,82.8,89.4,6.4,-3.8,1.0,0.3333333333333333,87.33333333333333,95.0,20.333333333333332,-4.666666666666667,0.4,10.2,0.5,0.638095238095238,8.0,7.0,3.0,9.0,5.0,1
34330,2023,8,Collingwood,Sydney,0.8,0.2,73.0,82.6,0.2,-20.4,1.0,0.3333333333333333,73.0,88.33333333333333,6.666666666666667,-16.666666666666668,0.6000000000000001,20.599999999999998,0.5,0.6111111111111112,6.0,8.0,1.0,11.0,29.0,1
34331,2023,8,North Melbourne,St Kilda,0.0,0.6,65.0,85.4,-50.0,16.0,0.0,0.3333333333333333,60.0,74.0,-69.33333333333333,3.0,-0.6,-66.0,0.5555555555555556,0.4948453608247423,7.0,8.0,15.0,4.0,-30.0,0
34332,2023,9,Richmond,Geelong,0.2,1.0,78.4,124.6,-9.0,55.2,0.3333333333333333,1.0,76.66666666666667,120.0,1.3333333333333333,49.0,-0.8,-64.2,0.3333333333333333,0.6209677419354839,6.0,6.0,15.0,7.0,24.0,1
34333,2023,9,West Coast,Gold Coast,0.0,0.4,64.6,80.8,-60.8,-0.2,0.0,0.6666666666666666,57.0,84.66666666666667,-64.66666666666667,20.666666666666668,-0.4,-60.599999999999994,0.6666666666666666,0.5652173913043478,6.0,6.0,18.0,13.0,-70.0,0
34334,2023,9,Sydney,Fremantle,0.2,0.4,75.4,85.0,-16.2,-11.4,0.0,0.3333333333333333,63.666666666666664,84.33333333333333,-41.0,-9.333333333333334,-0.2,-4.799999999999999,0.5,0.6774193548387096,5.0,6.0,11.0,14.0,-17.0,0
34335,2023,9,North Melbourne,Port Adelaide,0.0,1.0,59.6,84.0,-52.2,13.6,0.0,1.0,45.666666666666664,94.66666666666667,-54.333333333333336,17.333333333333332,-1.0,-65.8,0.375,0.5483870967741935,5.0,6.0,16.0,3.0,-70.0,0
34336,2023,9,Hawthorn,Melbourne,0.0,0.8,61.8,105.6,-37.0,29.8,0.0,1.0,63.0,108.33333333333333,-33.666666666666664,37.666666666666664,-0.8,-66.8,0.6111111111111112,0.7222222222222222,6.0,7.0,17.0,5.0,-54.0,0
34337,2023,9,Brisbane Lions,Essendon,1.0,0.4,118.2,92.0,40.6,-1.2,1.0,0.0,107.66666666666667,89.33333333333333,31.666666666666668,-15.333333333333334,0.6,41.800000000000004,0.4666666666666667,0.5033557046979866,7.0,6.0,2.0,9.0,42.0,1
34338,2023,9,Carlton,Western Bulldogs,0.4,0.8,91.0,88.6,5.4,16.8,0.3333333333333333,1.0,95.33333333333333,99.33333333333333,20.0,31.0,-0.4,-11.4,0.3333333333333333,0.40298507462686567,7.0,7.0,10.0,6.0,-20.0,0
34339,2023,9,Adelaide,St Kilda,0.6,0.6,87.6,79.8,14.2,18.4,0.3333333333333333,0.6666666666666666,69.66666666666667,74.0,-8.0,15.0,0.0,-4.199999999999999,0.7647058823529411,0.5742574257425742,7.0,6.0,8.0,4.0,52.0,1
34340,2023,9,Collingwood,Greater Western Sydney,0.8,0.4,75.8,83.4,3.2,-9.2,1.0,0.3333333333333333,75.33333333333333,88.33333333333333,14.333333333333334,-11.666666666666666,0.4,12.399999999999999,0.5384615384615384,0.6141732283464567,7.0,7.0,1.0,12.0,65.0,1
34341,2023,10,Port Adelaide,Melbourne,1.0,0.8,97.8,101.0,27.2,28.0,1.0,1.0,103.33333333333333,110.66666666666667,27.333333333333332,49.666666666666664,0.19999999999999996,-0.8000000000000007,0.6111111111111112,0.6415094339622641,6.0,6.0,3.0,4.0,4.0,1
